form	sentence_1	sentence_2	label
søgemaskine	På internet findes der et væld af søgemaskiner, der lokker med at finde det bedste hoteltilbud for dig	Hvis man på søgemaskinen Google søger på den eksakte sætning ”Operacion Puerto” får man 249.000 hits	1
søn	Jeg ville ønske, at Vorherre havde skænket mig en søn. Men hva fanden ... Jeg har to dejlige døtre	Det sker i de bedste familier. Far og søn bliver uvenner, og sønnen forlader sit hjem og smækker med døren	1
tabu	I dag er ensomheden et af vore allerstørste tabuer	Sadomasochisme er omgivet med tabu	1
tage ''med	Mon Tobias ville være rask nok til at tage med?	At man skulle undersøges temmelig nøje, både når man gik ind i området og især, når man gik ud, måtte man tage med	0
tak	hendes arme var .. dunede ligesom kronvildtets takker ude i Dyrehaven	De er begge vaskeægte 68ere, men de er, uden selv at have lagt mærke til det, rykket et par takker over imod den politiske højrefløj	0
takt	Mørch sang sine sømandssange, der fik os alle til at vugge i takt og synge med	hendes sovende ansigt .. vuggede blidt fra side til side i takt til vognens bevægelser	1
taktik	En del ældre ledere viste skepsis over for Dengs tanker om modernisering. De fik ærefulde poster uden egentlig indflydelse. Det var en klog taktik	på ethvert godt fodboldhold lægges der taktik inden kampen går i gang	1
tanke	Jeg havde længe tænkt på at gå ned på halv tid, men det var blevet ved tanken	Det er et tilfælde, der kunne ligne en tanke	0
tante	når hun besøgte sin farbror og tante måtte hun altid gøre sig umage for at opføre sig pænt	hun var hele slægtens tante Rose uden smålig skulen til, om det nu også var sådan	1
tavle	Bang havde kaldt ham op til tavlen, og der stod han så og skulle løse en matematikopgave	Kan du se tavlen med bogstaver, Victor? spørger optikeren venligt	0
tavle	Værket : Flora Danica blev udsendt i hæfter: 60 tavler i format 30 × 27 cm med kobberstukne afbildninger samt en ganske kort tekst	man er i gang med at indføre elektroniske tavler, der hele tiden skal vise, hvor der er ledige parkeringspladser	0
termin	Byggeplanerne har holdt fint. På enkelte punkter er man endda foran terminen	hver gang der skulle skrives selvangivelse og betales terminer, så var der begravelsesstemning i huset	0
terminologi	I den officielle sovjetiske terminologi .. bliver anvendelsen af bomben kaldt en krigsforbrydelse	grønkorn, der i den rette terminologi hedder kloroplaster	0
testamente	han ville bruge den sidste tid til at få skrevet et testamente. Det var vigtigt for ham, at hans ting havnede i de rigtige hænder	papirløse har ingen arveret efter hinanden, hvis ikke der er lavet testamente	1
tid	han har sådan nogle forfærdelig dårlige tænder, og vi kan ikke drive ham til tandlægen. Han siger, at de skal holde hans tid ud	Kraterne stammer sandsynligvis fra tiden efter solsystemets dannelse, hvor planeterne blev bombarderet med løse klippeblokke	0
tidsmæssig	Det materiale vi er i besiddelse af, spreder sig tidsmæssigt fra 1973 til 1990	Læreren hjælper med renskrivningen i den udstrækning, det tidsmæssigt er muligt	0
tilbede	hun faktisk tilbeder ham	hans tilbedende øjne og stærke arme kappedes om at kærtegne hende	1
tilbud	Havnstrup Dyrepark ved Herning er et af de mange tilbud til børnefamilierne	Sundhedsplejen er et frivilligt tilbud til alle småbørnsforældre	1
tilfældig	De omkring 20 huse ligger i tilfældig orden midt på øen	Det var således ret tilfældigt, hvor måltiderne blev indtaget	1
tilskuer	I de resterende 70 minutter måtte de godt 5500 tilskuere på Brøndby Stadion kigge langt efter yderligere scoringer	Grædende var hun tilskuer til, at hendes mor blev kørt på hospitalet	0
tiltræde	Det færdigbyggede skib : Vasa havde ligget opankret ud for slottet i nogen tid .. da det 10. august 1628 tiltrådte ulykkesturen	Jeg kan tiltræde, at vi savner en klar holdning til kørelys	0
tiltrække	Vi har set at dette feriekompleks kan tiltrække turister – også ved vintertide	Jeg blev tiltrukket af et udstillingsvindue med en tre meter lang, udstoppet hammerhaj	1
tiår	70erne var det tiår, hvor der i Norden blev foretaget mange arbejdsmiljøundersøgelser	Langt størstedelen af Pleyels talrige kompositioner blev til i tiåret ca. 1785-95	1
tjene	Hun bor sammen med sin samlever, der brutto tjener ca. 230.000 kr. om året	han tjener lidt håndører ved at rydde af bordene, vaske op, ordne flasker og den slags	1
tobak	Alkohol og tobak kan gensidigt forstærke hinandens kræftfremkaldende virkning	Man prøver at gøre planter som tobak, soyabønner .. og kartofler modstandsdygtige over for en bestemt type af ukrudtsmiddel	0
tomrum	Centralasien var et tomrum mellem briternes Indien og russernes Sibirien	Bryan Adams udfyldte det tomrum, der var blevet i programmet, efter at Sinead OConnor måtte aflyse i sidste øjeblik	1
top	han prøvede .. at spille top og slå på en lille snurretop med en pisk, så den blev ved at dreje	Han snurrede omkring som en top	1
top	Han var en ivrig bjergbestiger og han besteg mange toppe	en teskefuld med top indeholder ca. 5 g	1
torn	vi vil det glatte og polerede liv, livet uden kanter og stikkende torne	larverne har rækker af grenede torne langs ryg og sider	0
totalbillede	I kan f.eks. zoome ind fra et totalbillede af en havn til et nærbillede af fyrtårnet på den ene havnemole	Hans anfægtelser og hans anskuelser i kriseårene fortjener en uddybning, fordi de i totalbillede udtrykker den æstetik, han aldrig formulerede samlet	0
tragt	Fiskerne .. hælder fangsten ned i en stor tragt, hvorfra fiskene i en lind strøm løber ad et bånd ind i et af Danas laboratorier	Øfjorden, over 60 km lang, strækker sig mod nord-nordvest, åbner sig som en tragt mod Nordhavet	1
trang	der har været trange år og uden din solide økonomiske støtte ville det hele nok have været umuligt	Aftalen .. blev opnået efter lange og trange forhandlinger	1
trefod	Placer skålen på en trefod og ophed perlerne i nogle minutter med en bunsenbrænder	de .. lod sig fotografere på torvene af gamle hvidjakkede mænd med kassekamera opstillet på trefod	1
trekant	hun havde mistet Kenneths pose med boller og kiks og en trekant med appelsinsaft og et sugerør	Skær en HØNG Blå- og hvidskimmelsost i 8 trekanter	1
trekant	Skær dejen i små trekanter	Nye veldrejede piger tilbyder gentlemen en dejlig, inspirerende oplevelse. Speciale: Forførende fræk trekant	0
trille	Der triller sveddråber fra hans pande ned over tindingerne	Efter sangen lo Filip, så tårerne trillede ham ned ad kinderne	1
trin	de to mænd var på vej op ad trappen. Deres usikre trin fik den skrøbelige trappe til at knage i træværket	Hans trin rungede i den lange stengang	1
trip	Woody Allen ryger på et religiøst trip for at finde en mening med livet	Honorée var hashryger og planlagde i tankerne, hvad hun ville drømme under hvert trip	0
tro	Jesus siger: Den, som tror og bliver døbt, skal blive frelst	Enhver troende katolik skal bekende sine synder mindst en gang om året	1
tromme	Torsten satte i med en hvirvel på trommen og et par afsluttende bækkenslag	folk dansede til trommernes rytmer	1
tronfølger	Annette Freifeldt er tronfølger til faderens hæderkronede systuer	Tronfølgeloven er udformet sådan, at en dreng bliver tronfølger, uanset om han er født først eller ej	0
træde	Vælgermøderne træder i baggrunden, mens TV-optræden får første prioritet	de positive ting, I har oplevet sammen, vil træde i forgrunden	1
trække	Man kan se på kortet, hvorledes disse grænser ofte er lige linier, tydeligvis trukket efter en lineal	Fra kvistvinduet trak lyset brede striber ind i rummet	1
tur	Vi har da talt om, at det kunne blive vores tur, sådan som indbruddene florerer i Odense	Så gik han hen og trak et nummer. Da det blev hans tur, købte han fem frimærker	0
turnere	Det kgl. Kapel turnerede i Japan i 14 dage .. for at prøve at gøre japanerne interesserede i Carl Nielsens musik	Erik Bøgh magtede .. at få de få, skarpe og velvalgte ord turneret i fjerlette vers	0
tvilling	En tvilling lever efter sine impulser og er dårlig til at indordne sig i et trivielt job	jo ældre moderen er, desto større er chancen for, at der udvikles tvillinger	0
tåbelighed	Det er fantastisk, at kommunens tåbeligheder fortsat accepteres – enhver parcelhusejer betaler over 1.000 kr. til renovation om året	Pastor Kierkegaard var et enestående fæhoved, i tåbelighed kun overgået af alle de andre fæhoveder i Rotary	0
tårn	I 1300-tallets Europa ringede store klokker i kirkernes og rådhusenes tårne for hver eneste time	Fra tårnene kan vi se, når fremmede nærmer sig borgen	1
tænke	vi bliver et meget inspireret makkerpar, som kan tænke projekter ud sammen	hvad vil de andre ikke tænke. At jeg er pervers eller sådan noget	0
tæppe	klapsalverne ville ingen ende tage, da tæppet gled ned efter forestillingen	Selv er jeg en flittig teatergænger, og jeg glæder mig hver eneste gang tæppet går for en ny oplevelse	1
tæt	Han prøvede at bane sig vej gennem det tætte løv	Far og datter har stadigvæk et meget tæt forhold til hinanden	0
ubehagelig	Efter en ubehagelig graviditet og en rædselsfuld fødsel fik jeg vores datter	Det må da være et ubehageligt job at være inkassator. Man er jo uønsket alle vegne	1
udløber	Baggården har en lille udløber, hvor der står to blå køkkenbænke	Sagen er en udløber af en større international affære	0
udnyttelse	Arbejdsreglerne er konsekvent blevet overtrådt .. Grov udnyttelse af de ansatte kalder fagforeningen og medarbejderne det	De rivende floder skaber gode muligheder for udnyttelse af vandkraft	0
udrensning	I de tre år, Busia var ved magten, skete der flere udrensninger af embedsmænd, der tilhørte Ewe-stammen	For udrensningen af dine nyrer er det vigtigt, at du drikker 2 liter vand eller urtete dagligt	0
udsige	han afgiver et idiotisk ægteskabstilbud. Han tør i dette tilfælde som i utallige andre knap tro, hvad han hører sin egen mund udsige	Udsagn er sande hvis det de udsiger om virkeligheden svarer til det der foreligger i erfaringen	0
udskæring	nær vinduet er der et lille toiletbord i mørkt træ og med kunstfærdige udskæringer	Hun har sorte bukser på, og en stram sort velourbluse. Den har en ret dyb udskæring, så den fremhæver hendes bryster	0
udstrækning	udstrækningen og arten af Primakovs samarbejde med KGB i hans journalistår forbliver uvis	Koncerten vil blive sendt i sin fulde udstrækning i Danmarks Radio	0
udsætte	Mange svagt økonomisk stillede bliver indkaldt til fogedretten, f.eks. p.g.a., at de ikke kan betale deres leje og ønskes udsat	Jeg vil ikke udsættes for at tabe stemmer, fordi jeg ligger i skilsmisse	0
udsætte	I Aalborg havde det i begyndelsen af det 19. århundrede været almindeligt at udsætte børnene i pleje hos omegnens bønder	Det var .. ephorerne, der synede nyfødte børn og bestemte, om de skulle leve eller udsættes	1
udtrykke	Måske har jeg ikke udtrykt mig tydeligt nok	Hun er ikke just nogen ny Streisand, som studiefolkene høfligt udtrykte det	1
udvikle	Skisport har for danskerne efterhånden udviklet sig til at blive en næsten lige så yndet hobby som .. fodbold	Seksuelt var hun sent udviklet, og seksualiteten fik aldrig nogen fremtrædende plads i hendes liv	1
udvise	Omkring hver sjette dansker mener, at indvandrerne skal udvises fra Danmark	Der er kun en ting at gøre ved de forsvarsspillere, der laver svinestregerne, og det er at udvise dem	1
uendelig	vi befinder os på en klode, der svæver frit i et uendeligt verdensrum	Den mængde, der består af alle de naturlige tal er .. uendelig	1
uheldig	Jeg finder det meget uheldigt, at byggeudvalgets formand .. uden byggeudvalgets særlige tilladelse inviterer pressen med	Bortset fra disse forholdsvis få, uheldige ændringer har husene dog bevaret deres oprindelige udtryk	1
umulig	Holder tendensen bliver det stort set umuligt at danne en flertalsregering efter valget	Mens Chaplin standsede samlebånd og smadrede ure, gjorde Buster Keaton sig til herre over den moderne teknik, selv i de allermest umulige situationer	0
underskrift	Køber underskriver en slutseddel, og advokaten sender gennem ejendomsmægleren slutsedlen til underskrift hos sælger	Du bekræfter ved din underskrift, at de oplysninger, som du har givet i ansøgningen, er rigtige	0
undersøgelse	Undersøgelsen er foretaget i uge 50 i 1989 som postal undersøgelse, og bygger på 1235 besvarelser i et landsdækkende repræsentativt udsnit af den danske befolkning over 18 år	En stor del af den nye viden, der præsenteres i det følgende, er taget fra udenlandske undersøgelser, især svenske og engelske	0
ungdomsgruppe	Politiindsatsen i de områder i hovedstaden, hvor ungdomsgrupper har deres egne domæner, skal intensiveres	Jeg er nu gået med i en ungdomsgruppe af forældreforeningen i Kræftens Bekæmpelse	0
uniform	Nazisterne marcherede ind, alle i uniform. 288 brune skjorter med skrårem. 576 lange sorte støvler	Stewarderne opvartede også i hvide uniformer med guldbroderi	1
ur	Hun ser på uret. Klokken er kun kvart i tre	Sabuncu lagde mærke til de velplejede hænder, fingrenes sorte hår, guldlænken og det kostbare ur om håndleddet	1
urolig	Et af de mest utrolige kidnapningsdramaer i Centralamerikas urolige historie har nu ført til et diplomatisk slagsmål mellem Costa Rica og Honduras	Han søger ind i VIP rummet. Ude i afgangshallen er der for uroligt	0
valgkreds	Ritt Bjerregaard er kommet under stærk kritik i sin valgkreds, Otterup på Fyn	Da der var indløbet resultater fra 95 procent af valgkredsene, havde præsidentens tilhængere .. fået 38,3 procent af stemmerne	0
vandring	Han genoptog sin hvileløse vandring gennem de øde stuer og saloner	hun rækker ham sin hånd, mens hun med en gestus opfordrer ham til en vandring i haven	1
vantro	Så bliver da adventsbudskabet, at hverken dødens, vantroens eller selvopgivelsens mørke vil få det sidste ord	Den chokerende, angstfulde vished om dødens snarlige komme udløser ofte vrede og vantro hos den døende	0
vare	i et sidste desperat træk har mange butikker sat deres varer på udsalg før jul	Prostituerede får smadret deres følelsesliv. De lærer, at deres krop er en vare til salg	1
varm	Han trak sig en kop varm chokolade i automaten ved indgangen til læsesalen	Hun lagde sin varme hånd på min kind og så mig dybt i øjnene	1
varme	Hvis vi ikke får tilstrækkeligt med varme og kærlighed, bliver vi følelsesmæssigt underernærede	Hun synger med varme og indlevelse	1
verden	Hun lever i sin egen verden og er på mange måder som et lille barn	Mor døde, da jeg var 14 år. Hele min verden brød sammen	1
version	Den danske version af empiren er uhyre enkel. Det ses på dette sybord fra ca. 1810	Det bebudes, at der i senere versioner af vognen vil blive mulighed for at placere yderligere to bagsæder	1
vest	Et enkelt vindue vendte mod vest	vinden bliver efterhånden jævn til hård fra vest og nordvest	1
video	TV og video har ikke ødelagt børns læselyst – tværtimod	Endelig kan man få disse film på video .. så man kan se dem hjemme i stuen	1
vidnesbyrd	Amerikas teknologiske krigsmaskine er velsmurt og i topform. Det fik hele verden et vidnesbyrd om, da Golf-krigen brød ud	Det eneste vidnesbyrd om hjortenes stilfærdige morgenvandring er nogle afgnavede grene og spor i den fugtige skovbund	1
vilddyr	Kænguruen er et vilddyr og lader sig meget vanskeligt dressere til at gå tur	I det samme fór Tjavs af sted, gøende og knurrende som et rasende vilddyr	1
vindue	I aftes tændte vi levende lys i vinduerne, som vi plejer 4. maj	Martin stod i vinduet og iagttog ham, til han forsvandt ind i motellets reception	1
virke	Byen virker overalt uddød. Stræderne ligger stille hen, og også husene virker tomme og ubeboede	Det virker, som om forfatteren ikke kan lide piger og kvinder, hvis de er feminine	1
virtuos	han afslører sig ikke blot som en formidabel virtuos, men også som en følsomt spillende musiker	det var umiddelbart det virtuose og teknisk brillante, der prægede hendes udførelse af Tjajkovskijs berømte b-mol klaverkoncert	0
visitator	han er visitator for de danske julemærkehjem, hvor flere end 500 børn, takket være det danske julemærke hvert år får et ophold	Efter ansættelse på flere apoteker og et engrosfirmas laboratorium blev han rejsende visitator for Sundhedsstyrelsen	0
viske ud	Jeg tror, at barndommen med sine prøvelser og indføringer efterlader nogle spor, der er så stærke, at det slet ikke kan lade sig gøre at viske dem ud	Vil De være venlig at viske prisen ud!	0
vold	Mange mennesker er parate til at anvende vold, når de kommer ud for et problem eller en konflikt	Passiv psykisk vold foreligger, hvis barnets forældre ikke er i stand til at stimulere barnet og give barnet den nødvendige omsorg og kærlighed	0
vrag	Bilisten måtte skæres fri af vraget af den totalt smadrede vogn	Bilen var et rustent vrag af en kassevogn, der osede som et lokomotiv	1
vraggods	Lørdag aften blev der fundet vraggods fra kutteren i Aalbæk bugten og på stranden	Midterstandpunkterne lader sig drive rundt som vraggods af tilfældige kastevinde og strømninger	1
vågeblus	når der inviteres til fest, skrues lyset ned på vågeblus	alle mennesker gik omkring som søvngængere eller robotter, med livskraften sat på vågeblus	0
væbner	Auken .. gør sig bemærket ved at presse sin tro væbner Jacob Buksti ind som politisk ordfører	prinsen .. drager ud i verden sammen med sin tro væbner	0
vægt	Til at veje guld-støvet havde man vægte og små lodder	Hvad, løfter du vægte, og løber på rullende fortove og sådan noget? – Jamen det er mest for bare at motionere	1
vækst	Efter 5 års vækst har træerne nået en højde på 2-2,5 meter	Næringssalte fremmer væksten af mikroalger i havet	1
væld	Stedmorblomster findes i et væld af farver	i de indre farvande på Rügen er der kun 5-10 sømil mellem småhavne og anløbsbroer, så der er et væld af muligheder	1
væv	hun står op klokken fire om morgenen og banker løs på sin væv for at kunne væve tæpper hun kan sælge i en butik	forskere arbejder med at transplantere væv fra aborterede fostre ind i syge hjerner	0
whiteboard	Vi skriver, hvad vi laver i dagens løb på et whiteboard. Så er det nemmere for forældrene at tale med børnene om det, siger Rigmor	En køn og business-like kvinde i 30erne fremlægger en markedsføringsplan på overheads og whiteboard	1
windbreaker	Er det rigtig koldt er en windbreaker sagen	Galvin Green har lavet en ny windbreaker i det tynde materiale, soft shell, der ifølge butiksbestyrer i Tee Stedet i Hørsholm, Kim Lysholt, stadig er varmt og helt vindtæt	1
ydre	Her er den så. Tredje generation af Golfen med afrundet profil og mere slankt ydre	Han var af ydre som af indre en modsætning til den stoute og uforfærdede Johan	1
åbning	gennem en lille åbning kom man ind i et lidt råt gravkammer	jeg vil altså opfordre Det radikale Venstre til at foretage .. en større åbning til venstre	0
åg	Nicaragua har befriet sig fra den ene supermagts åg, og er kommet ind under den andens	folkene slår en tyk jernkæde rundt om stammen. Kæden bindes fast på åget. Nu gælder det blot om at få bøflerne til at trække	0
ånd	Hvad der savnedes var et åndens vejr over landet, så Danmark kunne genrejses	al ånd borte, kun død materie tilbage	1
ånde	Caroxin giver dig en sund mund og frisk ånde. Helt tæt på!	det stemmer for brystet, jeg får svært ved at ånde	0
åndepust	Det var som et åndepust fra Gud. Jeg græd højt af glæde	hun mærker ganske tydeligt barnets lune åndepust mod sin hals	0
årgang	En årgang danskere er på 60.000	Kun 3/4 af min årgang har fået job, det er ret svært at finde et spændende job som nyuddannet journalist	1
ædelsten	Med mindre en ædelsten er slebet om, er den let at spore	Kristus sidder på en kostbar trone af strålende ædelstene	0
øjeblik	I dur og mol fra 1964 hører til den noget bløde mellemvare, men den har sine øjeblikke	Vi venter jo på forårets komme, men for øjeblikket er det næsten vinter så koldt som det er	0
ønske	Det er Dansk Flygtningehjælp, som ønsker denne ordning – af hensyn til flygtningenes integration i det danske samfund	Hvis De ønsker at betale restskatten straks, skal De rette henvendelse til den slutligningskommune, der er anført på forsiden	1
øre	Jeg stopper vat i ørerne og sover roligt	Smerter i øret kan stamme fra øregangen eller mellemøret	1
øse	Hun tog øsen, sænkede den i vandkarret, drak og hængte øsen på plads igen	Da er det tid at øse på livet løs, for hovedparten af vandet må være ude af skroget, før næste bølge fylder op igen	0
øve	Anders Poulsen var blevet arresteret .. og stod nu anklaget for at øve ugudelig trolddomskunst	den danske fængselspræstetjeneste .. øvede sjælesorg over for krigsforbrydere i fængslerne	1
øvelse	.. Vi må prøve at finde nogle løsninger, hvor vi aktiviserer så mange som muligt .. siger Helge Sander og tilføjer, at øvelsen består i at tilbyde de unge meningsfyldte job, som ikke allerede i dag er rigtigt lønarbejde	Undervisningen består især af projektarbejde i grupper og øvelser ved tegneborde og edb-skærme	0
