form	sentence_1	sentence_2	label
anmeldelse	Der blev indgivet anmeldelse om tyveriet til politiet umiddelbart efter	tre store dagblade gav Styrmand Karlsens Flammer dårlige anmeldelser	0
annoncere	kaptajnens stemme .. annoncerer, at om få minutter ankommer vi til Port-au-Prince, Haiti	skove af skilte annoncerer med fristelser for svage svenskere med stærk valuta på lommen	0
annoncering	Mange firmaer har et reklamebureau til at varetage annonceringen af deres varer	Klokken 19.15 får publikum de sidste instrukser om at være stille under annonceringen af indslagene	0
anordning	alle lastbiler og busser fra midten af 90erne skal udstyres med en anordning, som begrænser hastigheden, siger EF-embedsmænd	En anordning af 4. oktober 1833 udelukkede vel ikke helt anvendelsen af skærpede livsstraffe, men medførte i praksis, at brugen af dem snart ophørte	0
anretning	Hvis man alligevel savner lidt dressing på bladene, kan man før anretningen lige vende dem i ganske lidt olie-eddike dressing	Ved et utal af borde serverede tjenere et væld af små kolde anretninger, indbagte fisk, blæksprutter, krydrede pølser, tørre spanske oste	0
anrette	Der var længe frygt for, at det tunge fartøj ville drive ind og anrette skade på den primitive havn i Vorupør	Forretten kan anrettes på ristet brød, i en skål eller på asietter	0
ansigt	Det er en stor fordel at være et kendt ansigt fra fjernsynet, hvis man vil i Folketinget	Hun havde et meget smukt, let orientalsk ansigt med høje, skrå kindben og øjne som en egyptisk dronning -- bare blå	0
ansjos	i døde hvaler har man fundet alt lige fra ansjoser til hajer	kyllingebrystet kommes på panden med ansjos, citronsaft og fløde	0
anskaffe	Man kan blive stillet over for mange tekniske udtryk, når man skal anskaffe sig en PC i dag	Når du endelig vil være så tosset at anskaffe dig et fruentimmer, så kunne du bestemt have fundet dén, der var værre!	0
anslå	UNICEFs årsrapport beretter om sult, sygdom og elendighed, men anslår også en forsigtig optimisme for fremtiden	Man anslår, at bomberne over Hiroshima og Nagasaki dræbte ca. 100.000 mennesker	0
anspændt	Forholdet mellem Slovenien og Serbien er .. anspændt	Da vi fik vores første, var jeg nok mere anspændt, end da vi ventede Martin	0
anstalt	der finder en betydelig stofhandel sted, især i de større lukkede anstalter	I årevis har Dan ligget fastspændt på en anstalt for åndssvage -- sløvet med store mængder beroligende medicin	1
anstrengelse	lægerne advarede hende mod enhver form for anstrengelse	Det krævede en næsten overmenneskelig anstrengelse ikke at vise, hvad jeg følte	1
ansættelsesforhold	Lejeren har opnået lejemålet i kraft af sit ansættelsesforhold til Jyske Bank	de militære organisationer er i gang med at kulegrave løn, ydelser og ansættelsesforhold for de danske FN-soldater	0
antage	Ved Københavns Fondsbørs beregning af den effektive rente for visse indeksobligationer (IS) antages .. at den fremtidige inflation er 0	jeg antog, at han måtte have genkendt mig fra fjernsynet	0
antal	der .. kræves et antal på tolv deltagere for oprettelse af et hold	Berammede tvangsauktioner falder i antal	1
antracit	den grå farve kommer i flere og flere nuancer, der spænder lige fra den lyse, næsten hvide, til den mørke antracit, der ligger lige op og ned ad den sorte	Efterårets farveskala er i de mørke farvetoner som aubergine, antracit og marine	1
antyde	Hun tegnede i luften med højre pegefinger for at antyde en sammenrullet hugorm	Undertitlen på foredraget -- find heksen i dig selv -- mere end antyder, at alle kvinder er hekse	1
antydning	Dengang talte man ikke om sex -- det var kun noget man berørte ved antydningens ædle kunst	der gives ingen klar besked om hvad partiet vil arbejde for i folketinget -- kun vage antydninger	1
anvende	Fibrene i stænglerne anvendes til reb og tekstiler	Der anvendes store midler på behandling af misbrug	1
anvise	Fra kirken har han fået anvist grundhonoraret dvs. 1449,23 kr. om måneden	når et kor eller orkester har fået anvist et øvelokale, bør de kunne regne med det til alle prøver	0
anvisning	det er ikke bare anciennitet, der tæller i den kommunale anvisning, vi tager sociale hensyn	Hej, Nana, sagde han : en postfunktionær -- kommer du nu og skal ha penge igen? Nana nikkede og drejede anvisningen, så han kunne læse den	0
apparat	Hendes store studie om Andersen i Wien har hele det filologiske apparat i sving, men diskret	En seismograf er et apparat til optegnelse og måling af de bølger, der opstår ved jordskælv	0
appel	Jeg vil gerne rette en appel til alle om hjælp til at finde Søs	TV 2-sporten er mere end solid og sender fodbold- og boksekampe med appel til en masse seere	0
appellere	systemerne skal indrettes, så de appellerer til størst mulig ansvarlighed hos borgerne	Ved forældremøderne appellerer lærerne til forældrene om at være med til at skabe et bedre samarbejde mellem hjem og skole	0
appetit	Faderen havde altid haft en god appetit og spiste, hvad der blev sat foran ham	Gunillas appetit på mænd var almindeligt kendt	0
appetitlig	jeg får øje på to piger, veninder, begge rimeligt appetitlige	Maden skal være appetitligt anrettet og velsmagende	0
arbejde	Montering: Gør de strikkede arbejder våde og tryk forsigtigt mest muligt vand ud af dem	direktionen har fundet både dramatisk evne og talent i dette arbejde : en tragedie af H.C. Andersen	1
arbejde	jeg mødte på arbejde en time tidligere end normalt	I en række tilfælde kan det rent faktisk bedre betale sig at være arbejdsløs end at tage et arbejde	0
arbejdsbi	kun pertentlige tyske arbejdsbier kan lave lakken på bilen ved at slibe, sprøjte og polere i en uendelighed	arbejdsbierne bearbejder vokset med deres spyt og oplagrer den i vokstavlernes små celler	0
arbejdsgiverjul	Det er en rigtig arbejdsgiverjul med få faste fridage i år, og det har gjort det til lidt af en kamp at komme af med alle julerejserne	Det er en rigtig arbejdsgiverjul, som ikke giver de ekstra fridage, der ellers virker fremmende på danskernes rejselyst	1
arbejdshest	Annie er klassens arbejdshest, hun tager noter til alt	En vogn forspændt med to solide arbejdsheste klaprede ud gennem kulhandlerens port	0
arbejdskraft	Den lille er syv år, men har ikke kunnet begynde i skole, fordi hans forældre havde brug for hans arbejdskraft derhjemme	I den tidligste industrialisering i England blev også små børn brugt som arbejdskraft i miner og fabrikker	0
arbejdsområde	brobygning er en specialitet, som kun er en meget lille del af entreprenørfirmaers arbejdsområde	kun asymmetrisk lys fordeler lyset rigtigt over dit arbejdsområde	0
arbejdsplads	mange mennesker er glade for at have deres arbejdsplads i hjemmet nogle dage om ugen	I 1993 vil der blive skabt flere arbejdspladser, og det vil helt og holdent være i det private erhvervsliv	0
arbejdsstyrke	I marts blev der gennemsnitlig registreret 252.700 ledige, hvilket svarer til 9,4 pct. af arbejdsstyrken	Wain står over for at skulle fyre ca. 200 medarbejdere eller ti pct. af arbejdsstyrken	0
arbejdsuge	Han arbejdede nu i en pizzabar, fik 42 kr. i timen og havde en arbejdsuge på 38 timer	så har du oven i købet masser af energi, så det bliver en behagelig arbejdsuge	0
arbejdsydelse	til gengæld leverer folkekirken til alle de fem millioner borgere arbejdsydelser .. som f.eks. driften af kirkegårdene	sundhedstilstand, fysisk styrke og arbejdsomgivelser har indflydelse på den individuelle arbejdsydelse	0
areal	Et kvadrat, hvis sider har længden 1 m, har arealet eller flademålet 1 m²	Enheden for arealer, eller flademål, er m²	1
arena	Min interesse for politik startede for alvor i 1973, da Fremskridtspartiet tonede frem på den politiske arena	tilskuerpladserne var opført rundt om en ellipseformet arena .. store kældre under arenaen rummede bure og fængsler til de mange tusinde dyr og mennesker	0
argumentere	politikeren .. må skaffe sig indflydelse ved at formulere sine synspunkter, argumentere for dem og forhandle for at få dem sat igennem	Hun stod stadig bag skranken og argumenterede med to høje tyskere	0
arier	vi var ariere, vi var ikke som de her jødiske og sigøjnere, slaviske undermennesker, vi .. tilhørte den rigtige race	Guderne Mitra, Indra og Varuna kendes fra arierne i Indien	0
aristokrat	TV startede en krimi-komedie om en amerikansk opkomling og en engelsk aristokrat, der opklarede sager som luksus-tidsfordriv	Heydrich var aristokraten blandt spidserne, stjernegestapoen, mønster-SSeren, den sande soldat	0
ark	De førte nu Guds ark ind og stillede den i det telt, David havde rejst til den	Digtet fyldte hele det lille lyserøde ark papir, og det var skrevet med omhyggeligt prentede tegn	0
arkitekt	arkitekterne fremlagde deres plan for bebyggelsen	I Kirk Telecoms udviklingsafdeling er der .. fornylig ansat en ung arkitekt og industriel designer	0
arkitektur	det fuldt udbyggede museum fremtræder i dag som et helstøbt hovedværk i moderne dansk arkitektur	når en ejendom handles, vurderer køber blandt andet husets arkitektur	0
arm	På maskinerne, der har en 35 meter lang arm, er monteret et skovlhjul .. til udlægning eller til optagning af kullene	Han havde kraftige, korte ben, stærke, korte arme og senede hænder med korte, tykke fingre	0
arm	SF siger .. nej til en EF-forsvarspolitik og at Vestunionen bliver EFs militære arm	blæksprutten .. var over seks meter lang, og hver af dens arme var 12 meter lange	0
aroma	margarinen er Kolesterolfri -- Laktosefri -- Fri for mælkestoffer -- Ikke tilsat aroma	Anvend altid friskt, koldt vand ved brygningen, derved får kaffen den bedste smag og aroma	0
arrangement	Der var et elegant arrangement af runde hvide italienske caféborde og tilsvarende stål-stole	Af andre opgaver kan nævnes arrangement af specialkurser for vore medarbejdere	0
arrangere	Mor var fantastisk til at arrangere fester, og jeg blev sendt i byen for at købe de nyeste danseplader	vi har arrangeret boder, hvor du til en billig penge kan spise og drikke dig mæt	1
arsenal	På gruekedlens trælåg lå et arsenal af knive, skarpe og blinkende	Hun har et helt arsenal af vittigheder	1
arsenal	politiet mener, at de har et arsenal, som måske rummer mere avancerede våben : end geværer	Sovjetunionen råder over langt større arsenaler af kemiske våben, end USA gør	0
art	Problemet er, at udryddelsen af arter, fx i de tropiske regnskove, er uoprettelig	hvert dyr og hver plante har et latinsk dobbeltnavn, der entydigt angiver slægt og art, genus og species	1
artighed	Det er såmænd ikke mere end et par generationer siden, at artighed, autoritetstro og gudsfrygt var bærende piller og god, anbefalelsesværdig pædagogik	han nåede .. at lette på hatten og sige et par artigheder til den smukke dame i de sekunder, han passerede	0
artikel	min mor .. arbejder på en fabrik, der laver elektroniske artikler	Vest- og sønderjysk har foranstillet artikel (æ mand	0
artikel	min forskning indebar, at jeg konstant skulle skrive artikler om mine resultater til engelsksprogede blade	Reglerne om gensplejsning findes i traktatens kapitel 2, især artikel 30	0
artikulere	Der er dem, der tror, at hvis bare man hæver stemmen og artikulerer tydeligere, så vil modtageren forstå budskabet	For husmandssønnen Hardy artikulerer nazismen en social protest mod samfundets mægtige	0
artist	plakaterne .. forestillede klovner og artister i glinsende tøj	At være rockmusiker er for de fleste en temmelig usikker tilværelse. Kun en håndfuld danske artister klarer sig godt økonomisk	0
arv	De særlige erhvervelsesregler : for landbrugsejendomme ved arv og familiehandel bør i det store og hele opretholdes	Hans store, mørke øjne havde han fra Flemming : faderen, men det lyse, bløde hår var en arv fra hans mor	0
arve	Synes du du har arvet nogle evner efter din mor?	Vita havde arvet forældrenes møbler sammen med huset	0
arvtager	Frederiks ældre bror, den udvalgte prins, var Christian 4.s arvtager til tronen	Stalins politiske arvtagere søgte helt til slutningen af 80erne at holde sammen på deres imperium	0
asfalt	I kældre og krybekældre kan man tætne revner og sprækker med f.eks. koldtflydende asfalt	Efter en times kørsel skifter vejen fra asfalt til grus	0
aske	det dryssede med aske fra pibehovedet	Krematoriet er det sted, hvor den døde krop bliver brændt til aske	0
atlas	Moderen rejste sig og kom tilbage med deres atlas. -- Se her, sagde hun. -- I denne her bog har du alle verdens lande	folde-ud-mænd og -kvinder i fysiologiske atlas	0
atlet	hans dopingsag overbeviste ham om, at atleter godt kan sætte rekorder uden doping	Man skal faktisk have en engels tålmodighed og en atlets styrke for at tiltvinge sig en plads ved de bugnende borde	0
atmosfære	Trykket i transmissionsnettet er 25 atmosfærer	Munkebjerg er et dansk casino med en særlig dansk atmosfære	0
atmosfære	Lungerne er forbundet med mundhulen og dermed atmosfæren via luftrøret	Helium blev faktisk opdaget på Solen før man fandt denne gas i den jordiske atmosfære	0
attrap	Da de tre knægte .. truede hende med en pistol, så hun lige ind i mundingen og fattede mistanke: Det er en attrap	de sad i lædersofaen foran gabet i en pejs, der kunne ligne en attrap	0
